,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_advantage,match_outcome,home_team_recent_form,away_team_recent_form
47084,2024-03-26,England,Belgium,2,2,Friendly,London,England,False,1,0,0.6,0.6
47096,2024-03-26,Scotland,Northern Ireland,0,1,Friendly,Glasgow,Scotland,False,1,2,0.0,0.4
47098,2024-03-26,Slovenia,Portugal,2,0,Friendly,Ljubljana,Slovenia,False,1,1,0.6,1.0
47100,2024-03-26,Finland,Estonia,2,1,Friendly,Helsinki,Finland,False,1,1,0.4,0.0
47095,2024-03-26,Republic of Ireland,Switzerland,0,1,Friendly,Dublin,Republic of Ireland,False,1,2,0.2,0.0
47087,2024-03-26,Hungary,Kosovo,2,0,Friendly,Budapest,Hungary,False,1,1,0.6,0.6
47081,2024-03-26,Czech Republic,Armenia,2,1,Friendly,Prague,Czech Republic,False,1,1,0.6,0.0
47082,2024-03-26,Denmark,Faroe Islands,2,0,Friendly,Brondbyvester,Denmark,False,1,1,0.6,0.2
47079,2024-03-26,Austria,Turkey,6,1,Friendly,Vienna,Austria,False,1,1,0.8,0.6
47058,2024-03-26,Georgia,Greece,0,0,UEFA Euro qualification,Tbilisi,Georgia,False,1,0,0.4,0.6
47057,2024-03-26,Ukraine,Iceland,2,1,UEFA Euro qualification,Wrocław,Poland,True,0,1,0.6,0.4
47056,2024-03-26,Wales,Poland,0,0,UEFA Euro qualification,Cardiff,Wales,False,1,0,0.6,0.6
47055,2024-03-26,Lithuania,Gibraltar,1,0,UEFA Nations League,Kaunas,Lithuania,False,1,1,0.4,0.0
47086,2024-03-26,Germany,Netherlands,2,1,Friendly,Frankfurt,Germany,False,1,1,0.4,0.8
47119,2024-06-03,Gibraltar,Scotland,0,2,Friendly,Faro-Loulé,Portugal,True,0,2,0.0,0.0
47117,2024-06-03,England,Bosnia and Herzegovina,3,0,Friendly,Newcastle,England,False,1,1,0.6,0.2
47118,2024-06-03,Germany,Ukraine,0,0,Friendly,Nuremberg,Germany,False,1,0,0.6,0.8
47115,2024-06-03,Albania,Liechtenstein,3,0,Friendly,Szombathely,Hungary,True,0,1,0.4,0.0
47116,2024-06-03,Croatia,North Macedonia,3,0,Friendly,Rijeka,Croatia,False,1,1,0.6,0.2
47120,2024-06-04,Austria,Serbia,2,1,Friendly,Vienna,Austria,False,1,1,1.0,0.4
47121,2024-06-04,Italy,Turkey,0,0,Friendly,Bologna,Italy,False,1,0,0.6,0.4
47122,2024-06-04,Portugal,Finland,4,2,Friendly,Lisbon,Portugal,False,1,1,0.8,0.6
47123,2024-06-04,Republic of Ireland,Hungary,2,1,Friendly,Dublin,Republic of Ireland,False,1,1,0.2,0.6
47124,2024-06-04,Romania,Bulgaria,0,0,Friendly,Bucharest,Romania,False,1,0,0.6,0.0
47125,2024-06-04,Slovenia,Armenia,2,1,Friendly,Ljubljana,Slovenia,False,1,1,0.6,0.0
47126,2024-06-04,Switzerland,Estonia,4,0,Friendly,Lucerne,Switzerland,False,1,1,0.2,0.0
47131,2024-06-05,Norway,Kosovo,3,0,Friendly,Oslo,Norway,False,1,1,0.2,0.4
47132,2024-06-05,San Marino,Slovakia,0,4,Friendly,Wiener Neustadt,Austria,True,0,2,0.0,0.6
47133,2024-06-05,Spain,Andorra,5,0,Friendly,Badajoz,Spain,False,1,1,1.0,0.0
47129,2024-06-05,France,Luxembourg,3,0,Friendly,Metz,France,False,1,1,0.6,0.4
47127,2024-06-05,Belgium,Montenegro,2,0,Friendly,Brussels,Belgium,False,1,1,0.4,0.6
47128,2024-06-05,Denmark,Sweden,2,1,Friendly,Copenhagen,Denmark,False,1,1,0.6,0.6
47145,2024-06-06,Gibraltar,Wales,0,0,Friendly,Faro-Loulé,Portugal,True,0,0,0.0,0.4
47189,2024-06-07,Romania,Liechtenstein,0,0,Friendly,Bucharest,Romania,False,1,0,0.6,0.0
47188,2024-06-07,Poland,Ukraine,3,1,Friendly,Warsaw,Poland,False,1,1,0.4,0.6
47186,2024-06-07,Germany,Greece,2,1,Friendly,Mönchengladbach,Germany,False,1,1,0.4,0.4
47185,2024-06-07,England,Iceland,0,1,Friendly,London,England,False,1,2,0.6,0.4
47190,2024-06-07,Scotland,Finland,2,2,Friendly,Glasgow,Scotland,False,1,0,0.2,0.6
47182,2024-06-07,Belarus,Russia,0,4,Friendly,Minsk,Belarus,False,1,2,0.4,0.8
47181,2024-06-07,Armenia,Kazakhstan,2,1,Friendly,Yerevan,Armenia,False,1,1,0.0,0.4
47180,2024-06-07,Albania,Azerbaijan,3,1,Friendly,Szombathely,Hungary,True,0,1,0.4,0.4
47184,2024-06-07,Czech Republic,Malta,7,1,Friendly,Grödig,Austria,True,0,1,0.8,0.0
47212,2024-06-08,Switzerland,Austria,1,1,Friendly,St. Gallen,Switzerland,False,1,0,0.4,1.0
47201,2024-06-08,Latvia,Lithuania,0,2,Baltic Cup,Liepāja,Latvia,False,1,2,0.0,0.4
47202,2024-06-08,Estonia,Faroe Islands,4,1,Baltic Cup,Tallinn,Estonia,False,1,1,0.0,0.2
47203,2024-06-08,Belgium,Luxembourg,3,0,Friendly,Brussels,Belgium,False,1,1,0.6,0.4
47204,2024-06-08,Denmark,Norway,3,1,Friendly,Brondbyvester,Denmark,False,1,1,0.6,0.4
47205,2024-06-08,Hungary,Israel,3,0,Friendly,Debrecen,Hungary,False,1,1,0.6,0.2
47207,2024-06-08,Moldova,Cyprus,3,2,Friendly,Chișinău,Moldova,False,1,1,0.0,0.2
47208,2024-06-08,Portugal,Croatia,1,2,Friendly,Oeiras,Portugal,False,1,2,0.8,0.6
47209,2024-06-08,Slovenia,Bulgaria,1,1,Friendly,Ljubljana,Slovenia,False,1,0,0.6,0.0
47210,2024-06-08,Spain,Northern Ireland,5,1,Friendly,Mallorca,Spain,False,1,1,1.0,0.4
47211,2024-06-08,Sweden,Serbia,0,3,Friendly,Stockholm,Sweden,False,1,2,0.6,0.4
47225,2024-06-09,Montenegro,Georgia,1,3,Friendly,Podgorica,Montenegro,False,1,2,0.6,0.4
47226,2024-06-09,Slovakia,Wales,4,0,Friendly,Trnava,Slovakia,False,1,1,0.6,0.2
47224,2024-06-09,Italy,Bosnia and Herzegovina,1,0,Friendly,Empoli,Italy,False,1,1,0.4,0.0
47238,2024-06-10,Czech Republic,North Macedonia,2,1,Friendly,Hradec Králové,Czech Republic,False,1,1,0.8,0.0
47239,2024-06-10,Netherlands,Iceland,4,0,Friendly,Rotterdam,Netherlands,False,1,1,0.8,0.4
47240,2024-06-10,Poland,Turkey,2,1,Friendly,Warsaw,Poland,False,1,1,0.6,0.2
47260,2024-06-11,San Marino,Cyprus,1,4,Friendly,Serravalle,San Marino,False,1,2,0.0,0.2
47257,2024-06-11,Moldova,Ukraine,0,4,Friendly,Chișinău,Moldova,False,1,2,0.2,0.4
47256,2024-06-11,Israel,Belarus,4,0,Friendly,Budapest,Hungary,True,0,1,0.2,0.4
47255,2024-06-11,Greece,Malta,2,0,Friendly,Grödig,Austria,True,0,1,0.2,0.0
47259,2024-06-11,Portugal,Republic of Ireland,3,0,Friendly,Aveiro,Portugal,False,1,1,0.6,0.4
47252,2024-06-11,Andorra,Northern Ireland,0,2,Friendly,Murcia,Spain,True,0,2,0.0,0.4
47250,2024-06-11,Lithuania,Estonia,1,1,Baltic Cup,Kaunas,Lithuania,False,1,0,0.6,0.2
47249,2024-06-11,Latvia,Faroe Islands,1,0,Baltic Cup,Liepāja,Latvia,False,1,1,0.0,0.2
47253,2024-06-11,Azerbaijan,Kazakhstan,3,2,Friendly,Szombathely,Hungary,True,0,1,0.2,0.4
47300,2024-06-14,Germany,Scotland,5,1,UEFA Euro,Munich,Germany,False,1,1,0.6,0.2
47303,2024-06-15,Hungary,Switzerland,1,3,UEFA Euro,Cologne,Germany,True,0,2,0.8,0.4
47304,2024-06-15,Spain,Croatia,3,0,UEFA Euro,Berlin,Germany,True,0,1,1.0,0.8
47305,2024-06-15,Italy,Albania,2,1,UEFA Euro,Dortmund,Germany,True,0,1,0.4,0.4
47309,2024-06-16,Slovenia,Denmark,1,1,UEFA Euro,Stuttgart,Germany,True,0,0,0.6,0.6
47310,2024-06-16,Serbia,England,0,1,UEFA Euro,Gelsenkirchen,Germany,True,0,2,0.4,0.4
47311,2024-06-16,Poland,Netherlands,1,2,UEFA Euro,Hamburg,Germany,True,0,2,0.8,0.8
47316,2024-06-17,Romania,Ukraine,3,0,UEFA Euro,Munich,Germany,True,0,1,0.4,0.6
47315,2024-06-17,Austria,France,0,1,UEFA Euro,Düsseldorf,Germany,True,0,2,0.8,0.6
47317,2024-06-17,Belgium,Slovakia,0,1,UEFA Euro,Frankfurt,Germany,True,0,2,0.6,0.6
47319,2024-06-18,Portugal,Czech Republic,2,1,UEFA Euro,Leipzig,Germany,True,0,1,0.6,1.0
47318,2024-06-18,Turkey,Georgia,3,1,UEFA Euro,Dortmund,Germany,True,0,1,0.0,0.4
47323,2024-06-19,Croatia,Albania,2,2,UEFA Euro,Hamburg,Germany,True,0,0,0.8,0.4
47321,2024-06-19,Germany,Hungary,2,0,UEFA Euro,Stuttgart,Germany,False,1,1,0.8,0.6
47322,2024-06-19,Scotland,Switzerland,1,1,UEFA Euro,Cologne,Germany,True,0,0,0.2,0.6
47326,2024-06-20,Spain,Italy,1,0,UEFA Euro,Gelsenkirchen,Germany,True,0,1,1.0,0.6
47327,2024-06-20,Slovenia,Serbia,1,1,UEFA Euro,Munich,Germany,True,0,0,0.4,0.4
47328,2024-06-20,Denmark,England,1,1,UEFA Euro,Frankfurt,Germany,True,0,0,0.6,0.4
47330,2024-06-21,Poland,Austria,1,3,UEFA Euro,Berlin,Germany,True,0,2,0.6,0.6
47331,2024-06-21,Netherlands,France,0,0,UEFA Euro,Leipzig,Germany,True,0,0,0.8,0.6
47332,2024-06-21,Slovakia,Ukraine,1,2,UEFA Euro,Düsseldorf,Germany,True,0,2,0.6,0.4
47336,2024-06-22,Georgia,Czech Republic,1,1,UEFA Euro,Hamburg,Germany,True,0,0,0.4,0.8
47337,2024-06-22,Turkey,Portugal,0,3,UEFA Euro,Dortmund,Germany,True,0,2,0.2,0.6
47335,2024-06-22,Belgium,Romania,2,0,UEFA Euro,Cologne,Germany,True,0,1,0.4,0.4
47342,2024-06-23,Germany,Switzerland,1,1,UEFA Euro,Frankfurt,Germany,False,1,0,0.8,0.6
47343,2024-06-23,Scotland,Hungary,0,1,UEFA Euro,Stuttgart,Germany,True,0,2,0.2,0.4
47346,2024-06-24,Albania,Spain,0,1,UEFA Euro,Düsseldorf,Germany,True,0,2,0.4,1.0
47347,2024-06-24,Croatia,Italy,1,1,UEFA Euro,Leipzig,Germany,True,0,0,0.6,0.4
47353,2024-06-25,France,Poland,1,1,UEFA Euro,Dortmund,Germany,True,0,0,0.4,0.4
47350,2024-06-25,England,Slovenia,0,0,UEFA Euro,Cologne,Germany,True,0,0,0.4,0.4
47351,2024-06-25,Denmark,Serbia,0,0,UEFA Euro,Munich,Germany,True,0,0,0.6,0.4
47352,2024-06-25,Netherlands,Austria,2,3,UEFA Euro,Berlin,Germany,True,0,2,0.6,0.6
47359,2024-06-26,Czech Republic,Turkey,1,2,UEFA Euro,Hamburg,Germany,True,0,2,0.6,0.2
47358,2024-06-26,Georgia,Portugal,2,0,UEFA Euro,Gelsenkirchen,Germany,True,0,1,0.4,0.8
47356,2024-06-26,Slovakia,Romania,1,1,UEFA Euro,Frankfurt,Germany,True,0,0,0.6,0.2
47357,2024-06-26,Ukraine,Belgium,0,0,UEFA Euro,Stuttgart,Germany,True,0,0,0.4,0.6
47368,2024-06-29,Switzerland,Italy,2,0,UEFA Euro,Berlin,Germany,True,0,1,0.4,0.4
47369,2024-06-29,Germany,Denmark,2,0,UEFA Euro,Dortmund,Germany,False,1,1,0.6,0.4
47373,2024-06-30,Spain,Georgia,4,1,UEFA Euro,Cologne,Germany,True,0,1,1.0,0.4
47372,2024-06-30,England,Slovakia,2,1,UEFA Euro,Gelsenkirchen,Germany,True,0,1,0.4,0.6
47378,2024-07-01,France,Belgium,1,0,UEFA Euro,Düsseldorf,Germany,True,0,1,0.4,0.6
47379,2024-07-01,Portugal,Slovenia,0,0,UEFA Euro,Frankfurt,Germany,True,0,0,0.6,0.2
47382,2024-07-02,Romania,Netherlands,0,3,UEFA Euro,Munich,Germany,True,0,2,0.2,0.4
47383,2024-07-02,Austria,Turkey,1,2,UEFA Euro,Leipzig,Germany,True,0,2,0.6,0.4
47387,2024-07-05,Germany,Spain,1,2,UEFA Euro,Stuttgart,Germany,False,1,2,0.8,1.0
47388,2024-07-05,Portugal,France,0,0,UEFA Euro,Hamburg,Germany,True,0,0,0.6,0.6
47391,2024-07-06,Netherlands,Turkey,2,1,UEFA Euro,Berlin,Germany,True,0,1,0.6,0.6
47390,2024-07-06,England,Switzerland,1,1,UEFA Euro,Düsseldorf,Germany,True,0,0,0.4,0.4
47394,2024-07-09,Spain,France,2,1,UEFA Euro,Munich,Germany,True,0,1,1.0,0.4
47396,2024-07-10,Netherlands,England,1,2,UEFA Euro,Dortmund,Germany,True,0,2,0.6,0.4
47399,2024-07-14,Spain,England,2,1,UEFA Euro,Berlin,Germany,True,0,1,1.0,0.4
47408,2024-09-04,Gibraltar,Andorra,1,0,Friendly,Gibraltar,Gibraltar,False,1,1,0.0,0.0
47441,2024-09-05,Northern Ireland,Luxembourg,2,0,UEFA Nations League,Belfast,Northern Ireland,False,1,1,0.6,0.4
47440,2024-09-05,Estonia,Slovakia,0,1,UEFA Nations League,Tallinn,Estonia,False,1,2,0.2,0.4
47443,2024-09-05,San Marino,Liechtenstein,1,0,UEFA Nations League,Serravalle,San Marino,False,1,1,0.0,0.0
47439,2024-09-05,Azerbaijan,Sweden,1,3,UEFA Nations League,Baku,Azerbaijan,False,1,2,0.4,0.4
47442,2024-09-05,Belarus,Bulgaria,0,0,UEFA Nations League,Zalaegerszeg,Hungary,True,0,0,0.2,0.0
47437,2024-09-05,Denmark,Switzerland,2,0,UEFA Nations League,Copenhagen,Denmark,False,1,1,0.2,0.4
47436,2024-09-05,Scotland,Poland,2,3,UEFA Nations League,Glasgow,Scotland,False,1,2,0.2,0.4
47435,2024-09-05,Portugal,Croatia,2,1,UEFA Nations League,Lisbon,Portugal,False,1,1,0.4,0.4
47438,2024-09-05,Serbia,Spain,0,0,UEFA Nations League,Belgrade,Serbia,False,1,0,0.2,1.0
47481,2024-09-06,Lithuania,Cyprus,0,1,UEFA Nations League,Kaunas,Lithuania,False,1,2,0.6,0.4
47479,2024-09-06,Wales,Turkey,0,0,UEFA Nations League,Cardiff,Wales,False,1,0,0.2,0.6
47480,2024-09-06,Kosovo,Romania,0,3,UEFA Nations League,Pristina,Kosovo,False,1,2,0.2,0.2
47478,2024-09-06,Iceland,Montenegro,2,0,UEFA Nations League,Reykjavík,Iceland,False,1,1,0.4,0.4
47474,2024-09-06,Belgium,Israel,3,1,UEFA Nations League,Debrecen,Hungary,True,0,1,0.4,0.4
47476,2024-09-06,Kazakhstan,Norway,0,0,UEFA Nations League,Almaty,Kazakhstan,False,1,0,0.2,0.2
47475,2024-09-06,France,Italy,1,3,UEFA Nations League,Paris,France,False,1,2,0.2,0.4
47477,2024-09-06,Slovenia,Austria,1,1,UEFA Nations League,Ljubljana,Slovenia,False,1,0,0.0,0.4
47497,2024-09-07,Germany,Hungary,5,0,UEFA Nations League,Düsseldorf,Germany,False,1,1,0.6,0.4
47498,2024-09-07,Netherlands,Bosnia and Herzegovina,5,2,UEFA Nations League,Eindhoven,Netherlands,False,1,1,0.4,0.0
47499,2024-09-07,Georgia,Czech Republic,4,1,UEFA Nations League,Tbilisi,Georgia,False,1,1,0.4,0.4
47500,2024-09-07,Ukraine,Albania,1,2,UEFA Nations League,Prague,Czech Republic,True,0,2,0.4,0.4
47501,2024-09-07,Republic of Ireland,England,0,2,UEFA Nations League,Dublin,Republic of Ireland,False,1,2,0.2,0.4
47502,2024-09-07,Greece,Finland,3,0,UEFA Nations League,Piraeus,Greece,False,1,1,0.4,0.4
47503,2024-09-07,Faroe Islands,North Macedonia,1,1,UEFA Nations League,Toftir,Faroe Islands,False,1,0,0.2,0.0
47504,2024-09-07,Armenia,Latvia,4,1,UEFA Nations League,Yerevan,Armenia,False,1,1,0.2,0.2
47505,2024-09-07,Moldova,Malta,2,0,UEFA Nations League,Chișinău,Moldova,False,1,1,0.2,0.0
47520,2024-09-08,Gibraltar,Liechtenstein,2,2,UEFA Nations League,Gibraltar,Gibraltar,False,1,0,0.2,0.0
47518,2024-09-08,Luxembourg,Belarus,0,1,UEFA Nations League,Luxembourg,Luxembourg,False,1,2,0.2,0.0
47517,2024-09-08,Sweden,Estonia,3,0,UEFA Nations League,Stockholm,Sweden,False,1,1,0.4,0.2
47516,2024-09-08,Slovakia,Azerbaijan,2,0,UEFA Nations League,Košice,Slovakia,False,1,1,0.4,0.2
47519,2024-09-08,Bulgaria,Northern Ireland,1,0,UEFA Nations League,Plovdiv,Bulgaria,False,1,1,0.0,0.6
47514,2024-09-08,Denmark,Serbia,2,0,UEFA Nations League,Copenhagen,Denmark,False,1,1,0.2,0.2
47513,2024-09-08,Croatia,Poland,1,0,UEFA Nations League,Osijek,Croatia,False,1,1,0.2,0.4
47512,2024-09-08,Portugal,Scotland,2,1,UEFA Nations League,Lisbon,Portugal,False,1,1,0.4,0.0
47515,2024-09-08,Switzerland,Spain,1,4,UEFA Nations League,Geneva,Switzerland,False,1,2,0.2,0.8
47543,2024-09-09,Cyprus,Kosovo,0,4,UEFA Nations League,Larnaca,Cyprus,False,1,2,0.4,0.2
47542,2024-09-09,Turkey,Iceland,3,1,UEFA Nations League,Izmir,Turkey,False,1,1,0.4,0.6
47541,2024-09-09,Montenegro,Wales,1,2,UEFA Nations League,Nikšić,Montenegro,False,1,2,0.4,0.2
47544,2024-09-09,Romania,Lithuania,3,1,UEFA Nations League,Bucharest,Romania,False,1,1,0.4,0.6
47539,2024-09-09,Norway,Austria,2,1,UEFA Nations League,Oslo,Norway,False,1,1,0.2,0.4
47538,2024-09-09,Israel,Italy,1,2,UEFA Nations League,Budapest,Hungary,True,0,2,0.4,0.4
47537,2024-09-09,France,Belgium,2,0,UEFA Nations League,Décines-Charpieu,France,False,1,1,0.2,0.4
47540,2024-09-09,Slovenia,Kazakhstan,3,0,UEFA Nations League,Ljubljana,Slovenia,False,1,1,0.0,0.0
47583,2024-09-10,Andorra,Malta,0,1,UEFA Nations League,Andorra la Vella,Andorra,False,1,2,0.0,0.0
47547,2024-09-10,Moldova,San Marino,1,0,Friendly,Chișinău,Moldova,False,1,1,0.4,0.2
47575,2024-09-10,Hungary,Bosnia and Herzegovina,0,0,UEFA Nations League,Budapest,Hungary,False,1,0,0.4,0.0
47576,2024-09-10,Netherlands,Germany,2,2,UEFA Nations League,Amsterdam,Netherlands,False,1,0,0.6,0.6
47577,2024-09-10,Albania,Georgia,0,1,UEFA Nations League,Tirana,Albania,False,1,2,0.4,0.4
47578,2024-09-10,Czech Republic,Ukraine,3,2,UEFA Nations League,Prague,Czech Republic,False,1,1,0.2,0.4
47579,2024-09-10,England,Finland,2,0,UEFA Nations League,London,England,False,1,1,0.6,0.2
47580,2024-09-10,Republic of Ireland,Greece,0,2,UEFA Nations League,Dublin,Republic of Ireland,False,1,2,0.2,0.6
47581,2024-09-10,Latvia,Faroe Islands,1,0,UEFA Nations League,Riga,Latvia,False,1,1,0.2,0.2
47582,2024-09-10,North Macedonia,Armenia,2,0,UEFA Nations League,Skopje,North Macedonia,False,1,1,0.0,0.4
47622,2024-10-10,Gibraltar,San Marino,1,0,UEFA Nations League,Gibraltar,Gibraltar,False,1,1,0.2,0.2
47621,2024-10-10,Faroe Islands,Armenia,2,2,UEFA Nations League,Tórshavn,Faroe Islands,False,1,0,0.0,0.4
47620,2024-10-10,Latvia,North Macedonia,0,3,UEFA Nations League,Riga,Latvia,False,1,2,0.4,0.2
47623,2024-10-10,Moldova,Andorra,2,0,UEFA Nations League,Chișinău,Moldova,False,1,1,0.6,0.0
47619,2024-10-10,Norway,Slovenia,3,0,UEFA Nations League,Oslo,Norway,False,1,1,0.4,0.2
47618,2024-10-10,Austria,Kazakhstan,4,0,UEFA Nations League,Salzburg,Austria,False,1,1,0.4,0.0
47617,2024-10-10,Finland,Republic of Ireland,1,2,UEFA Nations League,Helsinki,Finland,False,1,2,0.2,0.2
47616,2024-10-10,England,Greece,1,2,UEFA Nations League,London,England,False,1,2,0.6,0.6
47615,2024-10-10,Italy,Belgium,2,2,UEFA Nations League,Rome,Italy,False,1,0,0.4,0.4
47614,2024-10-10,Israel,France,1,4,UEFA Nations League,Budapest,Hungary,True,0,2,0.2,0.4
47669,2024-10-11,Estonia,Azerbaijan,3,1,UEFA Nations League,Tallinn,Estonia,False,1,1,0.2,0.2
47668,2024-10-11,Turkey,Montenegro,1,0,UEFA Nations League,Tekkeköy,Turkey,False,1,1,0.6,0.2
47667,2024-10-11,Iceland,Wales,2,2,UEFA Nations League,Reykjavík,Iceland,False,1,0,0.4,0.2
47670,2024-10-11,Slovakia,Sweden,2,2,UEFA Nations League,Bratislava,Slovakia,False,1,0,0.4,0.6
47665,2024-10-11,Czech Republic,Albania,2,0,UEFA Nations League,Prague,Czech Republic,False,1,1,0.2,0.2
47664,2024-10-11,Hungary,Netherlands,1,1,UEFA Nations League,Budapest,Hungary,False,1,0,0.2,0.6
47663,2024-10-11,Bosnia and Herzegovina,Germany,1,2,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,1,2,0.0,0.4
47666,2024-10-11,Ukraine,Georgia,1,0,UEFA Nations League,Poznań,Poland,True,0,1,0.2,0.6
47682,2024-10-12,Croatia,Scotland,2,1,UEFA Nations League,Zagreb,Croatia,False,1,1,0.2,0.0
47683,2024-10-12,Poland,Portugal,1,3,UEFA Nations League,Warsaw,Poland,False,1,2,0.2,0.4
47684,2024-10-12,Serbia,Switzerland,2,0,UEFA Nations League,Leskovac,Serbia,False,1,1,0.0,0.2
47685,2024-10-12,Spain,Denmark,1,0,UEFA Nations League,Murcia,Spain,False,1,1,0.8,0.4
47686,2024-10-12,Lithuania,Kosovo,1,2,UEFA Nations League,Kaunas,Lithuania,False,1,2,0.4,0.4
47687,2024-10-12,Cyprus,Romania,0,3,UEFA Nations League,Larnaca,Cyprus,False,1,2,0.4,0.4
47688,2024-10-12,Bulgaria,Luxembourg,0,0,UEFA Nations League,Plovdiv,Bulgaria,False,1,0,0.2,0.0
47689,2024-10-12,Belarus,Northern Ireland,0,0,UEFA Nations League,Zalaegerszeg,Hungary,True,0,0,0.2,0.6
47701,2024-10-13,Armenia,North Macedonia,0,2,UEFA Nations League,Yerevan,Armenia,False,1,2,0.4,0.4
47703,2024-10-13,Malta,Moldova,1,0,UEFA Nations League,Ta' Qali,Malta,False,1,1,0.2,0.8
47702,2024-10-13,Liechtenstein,Gibraltar,0,0,UEFA Nations League,Vaduz,Liechtenstein,False,1,0,0.0,0.4
47699,2024-10-13,Austria,Norway,5,1,UEFA Nations League,Linz,Austria,False,1,1,0.4,0.6
47700,2024-10-13,Faroe Islands,Latvia,1,1,UEFA Nations League,Tórshavn,Faroe Islands,False,1,0,0.0,0.4
47697,2024-10-13,Greece,Republic of Ireland,2,0,UEFA Nations League,Piraeus,Greece,False,1,1,0.8,0.4
47696,2024-10-13,Finland,England,1,3,UEFA Nations League,Helsinki,Finland,False,1,2,0.0,0.6
47691,2024-10-13,Andorra,San Marino,2,0,Friendly,Andorra la Vella,Andorra,False,1,1,0.0,0.2
47698,2024-10-13,Kazakhstan,Slovenia,0,1,UEFA Nations League,Astana,Kazakhstan,False,1,2,0.0,0.2
47726,2024-10-14,Azerbaijan,Slovakia,1,3,UEFA Nations League,Baku,Azerbaijan,False,1,2,0.2,0.4
47727,2024-10-14,Estonia,Sweden,0,3,UEFA Nations League,Tallinn,Estonia,False,1,2,0.4,0.4
47724,2024-10-14,Iceland,Turkey,2,4,UEFA Nations League,Reykjavík,Iceland,False,1,2,0.4,0.6
47723,2024-10-14,Ukraine,Czech Republic,1,1,UEFA Nations League,Wrocław,Poland,True,0,0,0.4,0.4
47725,2024-10-14,Wales,Montenegro,1,0,UEFA Nations League,Cardiff,Wales,False,1,1,0.2,0.0
47721,2024-10-14,Germany,Netherlands,1,0,UEFA Nations League,Munich,Germany,False,1,1,0.6,0.4
47720,2024-10-14,Bosnia and Herzegovina,Hungary,0,2,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,1,2,0.0,0.2
47719,2024-10-14,Italy,Israel,4,1,UEFA Nations League,Udine,Italy,False,1,1,0.4,0.2
47718,2024-10-14,Belgium,France,1,2,UEFA Nations League,Leuven,Belgium,False,1,2,0.2,0.4
47722,2024-10-14,Georgia,Albania,0,1,UEFA Nations League,Tbilisi,Georgia,False,1,2,0.6,0.2
47762,2024-10-15,Belarus,Luxembourg,1,1,UEFA Nations League,Zalaegerszeg,Hungary,True,0,0,0.2,0.0
47755,2024-10-15,Scotland,Portugal,0,0,UEFA Nations League,Glasgow,Scotland,False,1,0,0.0,0.6
47756,2024-10-15,Poland,Croatia,3,3,UEFA Nations League,Warsaw,Poland,False,1,0,0.2,0.4
47757,2024-10-15,Spain,Serbia,3,0,UEFA Nations League,Cordoba,Spain,False,1,1,0.8,0.2
47758,2024-10-15,Switzerland,Denmark,2,2,UEFA Nations League,St. Gallen,Switzerland,False,1,0,0.2,0.4
47759,2024-10-15,Kosovo,Cyprus,3,0,UEFA Nations League,Pristina,Kosovo,False,1,1,0.4,0.4
47760,2024-10-15,Lithuania,Romania,1,2,UEFA Nations League,Kaunas,Lithuania,False,1,2,0.2,0.6
47761,2024-10-15,Northern Ireland,Bulgaria,5,0,UEFA Nations League,Belfast,Northern Ireland,False,1,1,0.4,0.2
47786,2024-11-14,Armenia,Faroe Islands,0,1,UEFA Nations League,Yerevan,Armenia,False,1,2,0.4,0.0
47785,2024-11-14,North Macedonia,Latvia,1,0,UEFA Nations League,Skopje,North Macedonia,False,1,1,0.6,0.4
47795,2024-11-14,Malta,Liechtenstein,2,0,Friendly,Ta' Qali,Malta,False,1,1,0.4,0.0
47784,2024-11-14,Slovenia,Norway,1,4,UEFA Nations League,Ljubljana,Slovenia,False,1,2,0.4,0.4
47779,2024-11-14,Belgium,Italy,0,1,UEFA Nations League,Brussels,Belgium,False,1,2,0.2,0.6
47782,2024-11-14,Greece,England,0,3,UEFA Nations League,Athens,Greece,False,1,2,1.0,0.6
47781,2024-11-14,Republic of Ireland,Finland,1,0,UEFA Nations League,Dublin,Republic of Ireland,False,1,1,0.2,0.0
47780,2024-11-14,France,Israel,0,0,UEFA Nations League,Paris,France,False,1,0,0.6,0.2
47783,2024-11-14,Kazakhstan,Austria,0,2,UEFA Nations League,Almaty,Kazakhstan,False,1,2,0.0,0.4
47819,2024-11-15,San Marino,Gibraltar,1,1,UEFA Nations League,Serravalle,San Marino,False,1,0,0.2,0.4
47818,2024-11-15,Luxembourg,Bulgaria,0,1,UEFA Nations League,Luxembourg,Luxembourg,False,1,2,0.0,0.2
47817,2024-11-15,Northern Ireland,Belarus,2,0,UEFA Nations League,Belfast,Northern Ireland,False,1,1,0.6,0.2
47816,2024-11-15,Romania,Kosovo,0,0,UEFA Nations League,Bucharest,Romania,False,1,0,0.8,0.6
47815,2024-11-15,Cyprus,Lithuania,2,1,UEFA Nations League,Larnaca,Cyprus,False,1,1,0.4,0.0
47814,2024-11-15,Switzerland,Serbia,1,1,UEFA Nations League,Zürich,Switzerland,False,1,0,0.0,0.2
47813,2024-11-15,Denmark,Spain,1,2,UEFA Nations League,Copenhagen,Denmark,False,1,2,0.4,0.8
47812,2024-11-15,Scotland,Croatia,1,0,UEFA Nations League,Glasgow,Scotland,False,1,1,0.0,0.4
